RED1,RED2,RED3,RED4,RED5,OCCURRENCE,ISSUE
13,14,18,26,30,1,05134 
13,14,18,27,31,1,11035 
13,14,18,31,32,1,06124 
13,14,19,21,28,1,17056 
13,14,19,21,29,1,19056 
13,14,19,22,23,1,08112 
13,14,19,22,25,1,18124 
13,14,19,23,28,1,06023 
13,14,19,24,30,1,07040 
13,14,19,24,31,1,11034 
13,14,20,21,25,1,18030 
13,14,20,21,33,1,18030 
13,14,20,22,23,1,12106 
13,14,20,22,30,1,13082 
13,14,20,22,32,1,12106 
13,14,20,23,32,1,12106 
13,14,20,25,27,1,18007 
13,14,20,25,31,1,18007 
13,14,20,25,33,1,18030 
13,14,20,27,31,2,18007 11035 
13,14,21,22,23,1,11003 
13,14,21,22,24,1,16096 
13,14,21,22,27,1,11003 
13,14,21,23,27,1,11003 
13,14,21,23,29,1,19088 
13,14,21,25,33,1,18030 
13,14,21,30,33,1,04091 
13,14,22,23,27,1,11003 
13,14,22,23,32,1,12106 
13,14,22,26,27,1,15148 
13,14,23,25,31,1,17130 
13,14,23,26,31,1,20012 
13,14,23,26,32,1,17046 
13,14,23,30,31,1,14133 
13,14,24,25,28,1,20027 
13,14,24,25,30,1,14037 
13,14,25,27,31,1,18007 
13,14,25,31,32,1,13005 
13,14,27,28,31,1,04108 
13,14,27,29,32,1,04065 
13,14,27,29,33,1,04065 
13,14,27,32,33,1,04065 
13,14,28,29,30,1,10036 
13,14,29,32,33,1,04065 
13,15,16,26,32,1,19143 
13,15,17,19,21,1,11042 
13,15,17,19,24,1,12050 
13,15,17,19,31,1,16027 
13,15,17,20,21,1,22001 
13,15,17,20,30,1,09075 
13,15,17,20,32,1,06030 
13,15,17,21,24,1,16141 
13,15,17,24,27,1,03051 
13,15,17,26,33,1,19105 
13,15,18,19,21,1,16062 
13,15,18,20,24,1,12117 
13,15,18,20,28,1,12117 
13,15,18,21,33,1,19031 
13,15,18,24,28,1,12117 
13,15,18,28,30,1,11018 
13,15,18,28,33,1,11018 
13,15,18,30,33,1,11018 
13,15,19,20,21,1,15143 
13,15,19,20,27,1,19026 
13,15,19,20,32,1,15143 
13,15,19,21,32,1,15143 
13,15,19,24,30,1,07040 
13,15,19,30,31,1,08065 
13,15,20,21,25,1,14152 
13,15,20,21,32,1,15143 
13,15,20,22,25,1,21062 
13,15,20,24,28,1,12117 
13,15,20,31,33,1,10062 
13,15,21,23,25,1,06056 
13,15,21,23,29,1,19088 
13,15,21,26,33,1,04112 
13,15,22,23,29,1,09029 
13,15,23,24,29,1,16092 
13,15,23,28,29,1,06082 
13,15,23,28,32,2,09038 07123 
13,15,24,31,32,1,21110 
13,15,25,27,28,1,07074 
13,15,25,29,30,1,21103 
13,15,26,29,30,1,15039 
13,15,26,29,31,1,03026 
13,15,27,28,29,1,17008 
13,15,28,30,33,2,14052 11018 
13,16,17,18,27,1,07053 
13,16,17,20,31,1,12062 
13,16,17,22,25,1,15048 
13,16,17,22,27,1,15048 
13,16,17,22,30,1,07075 
13,16,17,22,32,1,07075 
13,16,17,23,30,1,16019 
13,16,17,25,27,1,15048 
13,16,17,29,32,1,11055 
13,16,17,30,32,1,07075 
13,16,18,19,22,1,06089 
13,16,18,20,22,1,16001 
13,16,18,20,28,1,16006 
13,16,18,20,29,1,03076 
13,16,18,20,31,1,16006 
13,16,18,24,30,1,11069 
13,16,18,27,29,1,06073 
13,16,18,27,30,1,15040 
13,16,18,27,32,1,15040 
13,16,18,28,31,1,16006 
13,16,18,30,32,2,15040 04121 
13,16,19,20,23,2,11056 04061 
13,16,19,20,25,1,11056 
13,16,19,20,33,1,04061 
13,16,19,21,25,1,18025 
13,16,19,23,24,1,21087 
13,16,19,23,25,1,11056 
13,16,19,23,26,1,13057 
13,16,19,23,28,1,13057 
13,16,19,23,33,1,04061 
13,16,19,26,28,1,13057 
13,16,19,32,33,1,07042 
13,16,20,22,24,1,10091 
13,16,20,23,25,1,11056 
13,16,20,23,32,1,20109 
13,16,20,23,33,1,04061 
13,16,20,24,26,1,07014 
13,16,20,28,31,1,16006 
13,16,20,28,32,1,03028 
13,16,21,22,23,1,18110 
13,16,21,26,28,1,06002 
13,16,21,28,31,1,03055 
13,16,22,24,31,1,05099 
13,16,22,25,26,1,16065 
13,16,22,25,27,2,16065 15048 
13,16,22,26,27,1,16065 
13,16,22,30,32,1,07075 
13,16,23,26,28,1,13057 
13,16,23,26,30,1,19062 
13,16,23,27,31,1,17043 
13,16,23,30,31,1,14133 
13,16,25,26,27,1,16065 
13,16,25,27,33,1,08132 
13,16,26,30,33,1,08078 
13,16,27,30,32,1,15040 
13,17,18,20,27,2,18144 15034 
13,17,18,21,29,1,05054 
13,17,18,21,30,1,14018 
13,17,18,21,33,1,14018 
13,17,18,23,30,1,15069 
13,17,18,26,30,1,04036 
13,17,18,28,32,1,12092 
13,17,18,30,33,1,14018 
13,17,19,20,22,1,15142 
13,17,19,20,25,1,15142 
13,17,19,21,29,1,19056 
13,17,19,22,25,1,15142 
13,17,19,22,26,1,13079 
13,17,19,23,31,1,18069 
13,17,19,24,26,1,21037 
13,17,19,24,30,1,21037 
13,17,19,24,31,1,11034 
13,17,19,25,30,1,06061 
13,17,19,25,31,1,13128 
13,17,19,26,30,1,21037 
13,17,20,21,22,1,19003 
13,17,20,21,26,1,16090 
13,17,20,21,27,1,19003 
13,17,20,22,25,1,15142 
13,17,20,22,27,1,19003 
13,17,20,25,26,1,11135 
13,17,20,26,29,1,14119 
13,17,20,29,31,1,14098 
13,17,21,22,27,1,19003 
13,17,21,22,33,1,15026 
13,17,21,23,32,1,03013 
13,17,21,30,33,1,14018 
13,17,22,23,30,1,08007 
13,17,22,25,27,1,15048 
13,17,22,30,32,1,07075 
13,17,24,26,30,1,21037 
13,17,26,27,30,1,17004 
13,17,26,32,33,1,09060 
13,17,28,30,32,1,13048 
13,18,19,21,28,1,17056 
13,18,19,22,26,1,14092 
13,18,19,25,27,1,04086 
13,18,20,23,28,1,10068 
13,18,20,24,28,1,12117 
13,18,20,25,27,1,15017 
13,18,20,25,33,1,15017 
13,18,20,26,31,1,10139 
13,18,20,27,28,1,10126 
13,18,20,27,31,2,16067 11035 
13,18,20,27,33,1,15017 
13,18,20,28,31,1,16006 
13,18,21,22,25,1,11027 
13,18,21,22,26,1,11027 
13,18,21,25,26,1,11027 
13,18,21,26,30,1,18108 
13,18,21,30,33,1,14018 
13,18,22,25,26,1,11027 
13,18,22,26,29,1,08145 
13,18,22,27,32,1,08107 
13,18,23,29,31,1,06046 
13,18,23,29,32,1,06046 
13,18,23,31,32,1,06046 
13,18,25,27,33,1,15017 
13,18,26,28,30,1,06134 
13,18,27,30,32,1,15040 
13,18,28,30,33,1,11018 
13,18,29,31,32,1,06046 
13,19,20,21,32,1,15143 
13,19,20,22,25,1,15142 
13,19,20,23,25,1,11056 
13,19,20,23,26,1,16040 
13,19,20,23,33,1,04061 
13,19,20,26,29,1,16035 
13,19,21,23,30,1,05014 
13,19,21,23,32,1,05014 
13,19,21,24,30,1,19011 
13,19,21,30,32,1,05014 
13,19,22,25,32,1,19108 
13,19,22,28,29,1,12122 
13,19,23,24,28,1,13087 
13,19,23,26,28,1,13057 
13,19,23,30,32,1,05014 
13,19,24,26,29,1,18115 
13,19,24,26,30,1,21037 
13,19,25,26,27,1,20046 
13,19,25,26,32,1,20046 
13,19,25,27,32,1,20046 
13,19,25,29,32,1,06048 
13,19,26,27,32,1,20046 
13,19,26,28,31,1,05092 
13,19,26,30,33,1,20118 
13,19,27,28,30,1,10092 
13,20,21,22,27,1,19003 
13,20,21,24,32,1,07044 
13,20,21,25,33,1,18030 
13,20,22,23,32,1,12106 
13,20,22,24,32,1,04029 
13,20,22,25,28,1,09123 
13,20,22,26,28,1,15081 
13,20,22,26,31,1,15081 
13,20,22,28,31,1,15081 
13,20,23,24,25,1,04066 
13,20,25,27,31,1,18007 
13,20,25,27,33,1,15017 
13,20,25,29,30,1,12090 
13,20,25,29,33,1,08141 
13,20,26,28,31,1,15081 
13,21,22,23,27,1,11003 
13,21,22,24,31,1,21054 
13,21,22,25,26,1,11027 
13,21,22,26,31,1,12059 
13,21,23,25,32,1,04024 
13,21,23,30,32,1,05014 
13,21,24,27,31,1,18123 
13,21,24,27,32,1,18123 
13,21,24,29,30,1,09050 
13,21,24,29,32,1,09050 
13,21,24,30,32,1,09050 
13,21,24,31,32,1,18123 
13,21,26,29,32,1,08028 
13,21,27,31,32,1,18123 
13,21,28,29,31,1,09141 
13,21,29,30,32,1,09050 
13,22,23,25,30,1,08056 
13,22,25,26,27,1,16065 
13,22,25,27,28,1,08040 
13,22,26,28,31,1,15081 
13,22,27,30,33,1,15125 
13,23,25,27,33,1,11047 
13,23,27,31,33,1,10070 
13,23,28,32,33,1,14033 
13,23,29,31,32,1,06046 
13,24,25,27,32,1,14097 
13,24,26,28,32,1,09097 
13,24,27,31,32,1,18123 
13,24,29,30,32,1,09050 
13,25,26,27,32,1,20046 
13,25,26,28,31,1,16097 
13,25,27,28,29,1,12102 
13,25,27,28,30,1,12102 
13,25,27,29,30,1,12102 
13,25,28,29,30,1,12102 
13,27,28,29,30,1,12102 
13,27,28,29,31,1,20024 
13,27,29,32,33,1,04065 
14,15,16,17,22,1,15130 
14,15,16,17,27,1,15021 
14,15,16,17,28,1,15021 
14,15,16,19,21,1,08135 
14,15,16,20,26,1,12011 
14,15,16,23,24,1,15004 
14,15,16,24,29,1,11079 
14,15,16,27,28,1,15021 
14,15,16,27,32,1,21138 
14,15,16,30,32,1,11114 
14,15,16,32,33,1,20053 
14,15,17,18,20,1,15011 
14,15,17,22,24,1,18079 
14,15,17,22,29,1,18079 
14,15,17,24,29,1,18079 
14,15,17,26,30,1,13035 
14,15,17,27,28,1,15021 
14,15,17,29,33,1,19136 
14,15,18,19,26,1,22027 
14,15,18,19,32,1,22027 
14,15,18,20,27,1,04064 
14,15,18,20,31,1,04064 
14,15,18,21,26,1,15062 
14,15,18,22,31,1,20080 
14,15,18,22,33,1,20080 
14,15,18,25,26,1,03021 
14,15,18,25,30,1,03021 
14,15,18,26,30,1,03021 
14,15,18,26,32,1,22027 
14,15,18,27,31,1,04064 
14,15,18,31,33,1,20080 
14,15,19,21,28,1,15029 
14,15,19,23,24,1,11038 
14,15,19,24,30,1,07040 
14,15,19,24,33,1,07081 
14,15,19,25,26,1,09017 
14,15,19,26,32,1,22027 
14,15,19,29,31,1,21123 
14,15,20,23,30,2,17104 09098 
14,15,20,25,29,1,14139 
14,15,20,26,27,1,06097 
14,15,20,26,32,1,15079 
14,15,20,27,31,1,04064 
14,15,21,23,29,1,19088 
14,15,21,23,30,1,09132 
14,15,21,24,27,1,17127 
14,15,21,24,32,1,17127 
14,15,21,27,32,1,17127 
14,15,22,24,29,1,18079 
14,15,22,27,32,1,21105 
14,15,22,31,33,1,20080 
14,15,24,27,32,1,17127 
14,15,25,26,30,1,03021 
14,15,25,28,31,2,19118 06103 
14,16,17,19,27,1,14105 
14,16,17,19,32,1,14105 
14,16,17,20,31,1,18003 
14,16,17,23,29,1,19044 
14,16,17,25,30,1,14080 
14,16,17,27,28,1,15021 
14,16,17,27,32,1,14105 
14,16,18,20,30,1,15111 
14,16,18,21,22,1,06081 
14,16,18,21,23,1,17109 
14,16,18,21,25,1,15107 
14,16,18,21,32,1,06081 
14,16,18,22,27,1,08006 
14,16,18,22,32,1,06081 
14,16,18,24,33,1,18141 
14,16,18,25,27,1,05136 
14,16,18,25,33,1,16088 
14,16,18,26,30,1,09044 
14,16,18,29,32,1,15032 
14,16,19,20,25,1,05020 
14,16,19,20,29,1,05020 
14,16,19,25,29,1,05020 
14,16,19,27,32,1,14105 
14,16,20,25,29,1,05020 
14,16,20,31,32,1,17144 
14,16,21,22,32,1,06081 
14,16,21,23,28,1,08032 
14,16,21,24,28,1,14102 
14,16,21,24,31,1,14102 
14,16,21,28,31,1,14102 
14,16,21,29,30,2,20089 14008 
14,16,23,28,29,1,18152 
14,16,23,30,31,1,14133 
14,16,24,28,31,1,14102 
14,16,26,27,31,1,11044 
14,16,26,27,33,1,07051 
14,16,26,28,29,1,21015 
14,16,27,28,30,1,04083 
14,16,27,28,31,1,22015 
14,16,27,28,33,1,04083 
14,16,27,29,32,1,09122 
14,16,27,30,33,1,04083 
14,16,28,30,33,1,04083 
14,16,29,30,31,1,08140 
14,17,18,21,25,1,14106 
14,17,18,26,32,1,03037 
14,17,18,28,33,1,06113 
14,17,18,31,33,1,21116 
14,17,19,21,29,1,19056 
14,17,19,22,24,1,14096 
14,17,19,22,26,1,14053 
14,17,19,22,30,1,06038 
14,17,19,22,31,1,14053 
14,17,19,24,31,1,11034 
14,17,19,26,31,1,14053 
14,17,19,27,32,1,14105 
14,17,20,22,32,1,19066 
14,17,20,24,30,1,16002 
14,17,20,25,28,1,04089 
14,17,20,25,30,1,04089 
14,17,20,28,30,1,04089 
14,17,21,27,28,1,08100 
14,17,21,27,31,1,06137 
14,17,21,29,31,1,07056 
14,17,21,29,32,1,07056 
14,17,21,30,32,1,08011 
14,17,21,31,32,1,07056 
14,17,22,23,25,1,13097 
14,17,22,23,28,1,18116 
14,17,22,24,29,1,18079 
14,17,22,25,27,1,14107 
14,17,22,26,27,1,20062 
14,17,22,26,31,1,14053 
14,17,22,28,29,1,13012 
14,17,23,24,25,1,14020 
14,17,23,26,31,1,16042 
14,17,25,27,28,1,15080 
14,17,25,27,30,1,15080 
14,17,25,28,30,2,15080 04089 
14,17,25,29,33,1,09002 
14,17,26,31,32,1,22034 
14,17,26,31,33,1,22034 
14,17,26,32,33,1,22034 
14,17,27,28,30,1,15080 
14,17,27,28,31,1,14061 
14,17,28,30,33,1,11120 
14,17,29,31,32,1,07056 
14,17,29,32,33,1,19126 
14,17,31,32,33,1,22034 
14,18,19,21,28,1,17056 
14,18,19,26,30,1,18004 
14,18,19,26,31,1,18004 
14,18,19,26,32,1,22027 
14,18,19,30,31,1,18004 
14,18,19,31,33,1,07049 
14,18,20,21,26,1,07083 
14,18,20,22,30,1,12019 
14,18,20,26,28,1,21035 
14,18,20,27,31,2,11035 04064 
14,18,20,30,33,2,12054 06154 
14,18,20,31,33,1,16005 
14,18,21,22,32,1,06081 
14,18,21,25,28,1,17082 
14,18,21,25,29,1,17082 
14,18,21,28,29,1,17082 
14,18,22,23,24,1,07092 
14,18,22,23,33,1,07092 
14,18,22,24,33,1,07092 
14,18,22,27,29,1,06129 
14,18,22,31,33,1,20080 
14,18,23,24,33,1,07092 
14,18,23,25,32,1,11130 
14,18,23,30,32,1,20048 
14,18,24,31,32,1,21068 
14,18,25,26,27,1,11048 
14,18,25,26,29,1,13030 
14,18,25,26,30,1,03021 
14,18,25,28,29,1,17082 
14,18,26,30,31,1,18004 
14,18,27,30,31,1,12140 
14,18,27,30,33,1,12140 
14,18,27,31,33,1,12140 
14,18,28,31,32,2,16147 05125 
14,18,30,31,33,1,12140 
14,19,20,21,22,1,04110 
14,19,20,21,23,1,17150 
14,19,20,21,31,1,04110 
14,19,20,22,24,1,20105 
14,19,20,22,31,1,04110 
14,19,20,23,24,1,21125 
14,19,20,23,31,1,21125 
14,19,20,24,31,1,21125 
14,19,20,25,29,1,05020 
14,19,21,22,23,1,18022 
14,19,21,22,31,1,04110 
14,19,22,25,29,1,16030 
14,19,22,26,31,1,14053 
14,19,22,29,31,1,19063 
14,19,23,24,27,1,21139 
14,19,23,24,31,1,21125 
14,19,23,25,32,2,11081 08138 
14,19,23,26,30,1,21141 
14,19,24,28,33,1,12037 
14,19,25,27,29,1,08106 
14,19,25,27,30,1,08106 
14,19,25,29,30,1,08106 
14,19,26,30,31,1,18004 
14,19,27,28,29,1,15089 
14,19,27,29,30,1,08106 
14,20,21,22,31,1,04110 
14,20,21,24,26,1,21150 
14,20,21,25,31,1,11133 
14,20,21,25,33,1,18030 
14,20,22,23,26,1,06117 
14,20,22,23,32,1,12106 
14,20,22,24,32,1,10069 
14,20,22,30,32,1,17116 
14,20,23,24,31,1,21125 
14,20,23,30,33,1,19139 
14,20,24,26,33,1,19068 
14,20,24,28,32,1,17139 
14,20,25,27,31,2,18007 06152 
14,20,25,28,30,1,04089 
14,20,26,30,33,1,16043 
14,20,27,32,33,1,04093 
14,21,22,23,27,1,11003 
14,21,22,27,30,1,05029 
14,21,23,26,32,1,20057 
14,21,23,30,31,1,07036 
14,21,24,27,32,1,17127 
14,21,24,28,31,1,14102 
14,21,25,28,29,1,17082 
14,21,26,28,33,1,11110 
14,21,29,30,32,1,04013 
14,21,29,31,32,1,07056 
14,22,23,24,33,1,07092 
14,22,23,25,26,1,11148 
14,22,23,27,28,1,15137 
14,22,23,27,30,1,19099 
14,22,23,27,31,1,15137 
14,22,23,28,31,1,15137 
14,22,23,31,33,1,16118 
14,22,24,27,29,1,14081 
14,22,25,29,32,1,08080 
14,22,25,32,33,1,11121 
14,22,26,27,28,1,10003 
14,22,26,27,31,1,10003 
14,22,26,28,31,1,10003 
14,22,26,30,33,1,06132 
14,22,27,28,30,1,10007 
14,22,27,28,31,2,15137 10003 
14,22,27,28,33,1,10007 
14,22,27,30,33,2,19106 10007 
14,22,27,31,32,1,20010 
14,22,28,29,33,1,08149 
14,22,28,30,33,1,10007 
14,23,24,26,29,2,13077 13076 
14,23,24,26,30,1,13076 
14,23,24,29,30,1,13076 
14,23,25,28,32,1,07144 
14,23,25,29,30,1,17125 
14,23,26,29,30,1,13076 
14,23,27,28,31,1,15137 
14,24,25,26,32,1,12151 
14,24,25,27,32,1,16009 
14,24,25,28,31,1,13091 
14,24,25,28,33,1,20035 
14,24,26,28,32,1,09030 
14,24,26,29,30,1,13076 
14,24,27,29,33,1,19142 
14,25,26,30,31,1,10064 
14,25,27,28,30,1,15080 
14,25,27,29,30,1,08106 
14,26,27,28,31,1,10003 
14,26,29,32,33,1,06014 
14,26,31,32,33,1,22034 
14,27,28,30,33,2,10007 04083 
14,27,29,32,33,1,04065 
14,27,30,31,33,1,12140 
14,28,31,32,33,1,14113 
15,16,17,18,24,1,06094 
15,16,17,18,33,1,06094 
15,16,17,19,30,1,13147 
15,16,17,22,32,1,17025 
15,16,17,24,33,1,06094 
15,16,17,27,28,1,15021 
15,16,17,30,33,1,03065 
15,16,18,19,28,1,12074 
15,16,18,19,32,1,12074 
15,16,18,20,27,1,20076 
15,16,18,21,22,1,07101 
15,16,18,21,30,1,07101 
15,16,18,22,30,2,12021 07101 
15,16,18,24,28,1,08046 
15,16,18,24,33,2,08046 06094 
15,16,18,28,32,1,12074 
15,16,18,28,33,1,08046 
15,16,19,20,28,1,15087 
15,16,19,28,32,1,12074 
15,16,20,24,31,1,19015 
15,16,20,27,29,1,21127 
15,16,21,22,27,1,16133 
15,16,21,22,29,1,21075 
15,16,21,22,30,1,07101 
15,16,21,22,33,1,16133 
15,16,21,24,30,1,14112 
15,16,21,26,29,1,18023 
15,16,21,27,30,1,19025 
15,16,21,27,33,2,19025 16133 
15,16,21,30,33,1,19025 
15,16,22,23,24,1,08099 
15,16,22,23,32,1,04046 
15,16,22,27,28,1,10134 
15,16,22,27,33,1,16133 
15,16,22,29,32,1,20063 
15,16,22,32,33,1,09008 
15,16,23,26,27,1,08008 
15,16,24,27,28,1,13138 
15,16,24,28,33,1,08046 
15,16,25,26,29,1,13150 
15,16,25,28,32,1,15002 
15,16,26,29,31,1,11142 
15,16,27,30,33,1,19025 
15,17,18,20,23,1,12012 
15,17,18,20,27,1,12012 
15,17,18,20,30,1,09026 
15,17,18,21,29,1,13110 
15,17,18,21,32,1,13110 
15,17,18,23,27,1,12012 
15,17,18,23,30,1,17133 
15,17,18,24,33,1,06094 
15,17,18,25,32,1,07082 
15,17,18,29,32,1,13110 
15,17,19,20,30,1,18057 
15,17,19,22,25,1,19042 
15,17,19,22,26,1,19042 
15,17,19,25,26,1,19042 
15,17,19,25,28,1,22009 
15,17,20,22,26,1,06080 
15,17,20,22,29,1,06080 
15,17,20,23,27,1,12012 
15,17,20,23,33,1,05007 
15,17,20,26,29,1,06080 
15,17,21,22,24,1,06136 
15,17,21,29,32,1,13110 
15,17,22,24,29,1,18079 
15,17,22,25,26,1,19042 
15,17,22,26,29,1,06080 
15,17,22,29,32,1,21048 
15,17,23,24,29,1,05148 
15,17,23,27,30,1,18147 
15,17,24,26,28,1,07063 
15,17,24,26,31,1,20122 
15,17,25,27,30,1,21077 
15,17,25,31,32,1,21022 
15,17,26,28,31,1,19083 
15,17,27,29,31,1,20094 
15,17,27,32,33,1,20004 
15,18,19,20,26,1,13098 
15,18,19,20,28,1,08030 
15,18,19,23,24,1,08027 
15,18,19,23,26,1,08027 
15,18,19,24,26,1,08027 
15,18,19,24,32,1,19070 
15,18,19,26,32,1,22027 
15,18,19,28,32,1,12074 
15,18,20,21,27,1,16029 
15,18,20,22,26,1,05113 
15,18,20,22,27,1,05113 
15,18,20,22,28,1,15084 
15,18,20,22,29,1,15084 
15,18,20,23,27,1,12012 
15,18,20,23,31,1,13063 
15,18,20,24,28,1,12117 
15,18,20,26,27,1,05113 
15,18,20,27,31,1,04064 
15,18,20,28,29,1,15084 
15,18,21,22,30,1,07101 
15,18,21,23,26,1,20065 
15,18,21,26,27,1,15068 
15,18,21,27,29,1,09082 
15,18,21,29,32,1,13110 
15,18,22,26,27,1,05113 
15,18,22,28,29,1,15084 
15,18,22,31,33,1,20080 
15,18,23,24,26,1,08027 
15,18,23,27,32,1,14005 
15,18,23,27,33,1,14005 
15,18,23,32,33,1,14005 
15,18,24,26,32,1,21108 
15,18,24,28,33,1,08046 
15,18,25,26,30,1,03021 
15,18,25,29,32,1,10109 
15,18,27,28,32,1,13037 
15,18,27,29,32,1,07013 
15,18,27,32,33,1,14005 
15,18,28,30,33,2,11018 04072 
15,18,29,32,33,1,21017 
15,19,20,21,25,1,05023 
15,19,20,21,28,1,03053 
15,19,20,21,29,1,03053 
15,19,20,21,32,1,15143 
15,19,20,25,29,1,05032 
15,19,20,28,29,1,03053 
15,19,20,28,32,1,08134 
15,19,20,29,32,1,19076 
15,19,21,23,29,1,19033 
15,19,21,26,27,1,15092 
15,19,21,28,29,1,03053 
15,19,22,25,26,1,19042 
15,19,22,31,33,1,05098 
15,19,23,24,25,1,17002 
15,19,23,24,26,1,08027 
15,19,23,24,32,1,17002 
15,19,23,25,32,1,17002 
15,19,23,28,29,1,17040 
15,19,23,28,33,1,17040 
15,19,23,29,33,1,17040 
15,19,23,30,32,2,06125 06060 
15,19,23,30,33,1,06125 
15,19,23,32,33,1,06125 
15,19,24,25,32,1,17002 
15,19,24,31,32,1,09066 
15,19,25,26,29,1,18151 
15,19,27,28,30,1,20019 
15,19,27,28,33,1,20019 
15,19,27,30,33,1,20019 
15,19,28,29,33,1,17040 
15,19,28,30,33,1,20019 
15,19,30,32,33,1,06125 
15,20,21,22,24,1,13088 
15,20,21,26,33,1,18015 
15,20,21,27,31,1,12112 
15,20,21,28,29,1,03053 
15,20,21,28,30,1,12028 
15,20,22,23,27,1,06033 
15,20,22,23,31,1,06033 
15,20,22,25,28,1,18140 
15,20,22,25,30,1,17037 
15,20,22,26,27,1,05113 
15,20,22,26,29,1,06080 
15,20,22,26,32,1,13119 
15,20,22,26,33,1,13034 
15,20,22,27,31,1,06033 
15,20,22,28,29,1,15084 
15,20,23,24,31,1,15003 
15,20,23,25,33,1,20087 
15,20,23,27,31,1,06033 
15,20,25,27,31,1,17106 
15,20,25,28,33,1,14042 
15,20,29,31,32,1,06143 
15,21,22,23,28,1,16034 
15,21,22,27,33,1,16133 
15,21,23,25,30,1,17029 
15,21,23,28,30,1,11091 
15,21,24,27,32,2,17127 16124 
15,21,25,29,33,1,21014 
15,21,26,29,31,1,09035 
15,21,26,32,33,1,13116 
15,21,27,28,29,1,21129 
15,21,27,30,33,1,19025 
15,21,28,30,31,1,15095 
15,21,30,31,33,2,09009 06128 
15,22,23,24,28,1,16122 
15,22,23,24,29,1,16122 
15,22,23,26,31,1,03079 
15,22,23,27,31,1,06033 
15,22,23,28,29,1,16122 
15,22,24,28,29,1,16122 
15,22,24,28,33,1,12078 
15,22,25,26,28,1,06040 
15,22,25,26,33,1,06040 
15,22,25,27,33,1,12053 
15,22,25,28,33,1,06040 
15,22,26,28,33,1,06040 
15,23,24,25,28,1,18038 
15,23,24,25,29,1,18038 
15,23,24,25,32,1,17002 
15,23,24,25,33,1,22011 
15,23,24,28,29,2,18038 16122 
15,23,25,28,29,1,18038 
15,23,26,28,29,1,04106 
15,23,26,29,30,1,20001 
15,23,27,32,33,1,14005 
15,23,28,29,33,1,17040 
15,23,30,32,33,2,06125 05105 
15,24,25,28,29,1,18038 
15,24,29,32,33,1,16008 
15,25,26,28,33,1,06040 
15,26,31,32,33,1,16037 
15,27,28,30,33,1,20019 
16,17,18,19,21,1,08025 
16,17,18,22,27,1,09073 
16,17,18,23,28,1,16063 
16,17,18,23,32,1,16063 
16,17,18,24,25,1,13025 
16,17,18,24,30,1,13025 
16,17,18,24,33,1,06094 
16,17,18,25,30,1,13025 
16,17,18,28,32,1,16063 
16,17,18,30,33,1,13069 
16,17,19,22,26,1,18066 
16,17,19,22,31,1,03075 
16,17,19,22,33,1,03075 
16,17,19,24,30,1,11020 
16,17,19,27,32,1,14105 
16,17,19,31,33,1,03075 
16,17,20,25,26,1,11082 
16,17,20,26,32,1,11045 
16,17,21,22,23,1,05065 
16,17,21,27,30,1,17126 
16,17,21,28,30,1,15146 
16,17,21,28,32,1,15146 
16,17,21,30,32,1,15146 
16,17,22,25,27,1,15048 
16,17,22,26,32,1,20005 
16,17,22,30,32,1,07075 
16,17,22,31,33,1,03075 
16,17,23,24,31,1,15096 
16,17,23,26,31,1,09054 
16,17,23,26,32,1,09054 
16,17,23,28,32,1,16063 
16,17,23,31,32,1,09054 
16,17,24,25,30,1,13025 
16,17,24,25,32,1,16080 
16,17,24,28,29,2,21019 11031 
16,17,24,28,32,1,11031 
16,17,24,29,32,1,11031 
16,17,24,30,31,1,16083 
16,17,25,28,29,1,04038 
16,17,26,31,32,1,09054 
16,17,28,29,32,1,11031 
16,17,28,30,32,1,15146 
16,18,19,20,29,1,20124 
16,18,19,20,33,1,20124 
16,18,19,21,29,1,05039 
16,18,19,27,30,1,18031 
16,18,19,28,32,1,12074 
16,18,19,29,33,1,20124 
16,18,20,22,24,1,05046 
16,18,20,23,24,1,14101 
16,18,20,23,32,1,14101 
16,18,20,24,32,1,14101 
16,18,20,26,31,1,04111 
16,18,20,28,31,1,16006 
16,18,20,29,33,1,20124 
16,18,21,22,30,1,07101 
16,18,21,22,32,1,06081 
16,18,21,24,26,1,10097 
16,18,22,23,25,1,06141 
16,18,22,23,26,1,07025 
16,18,22,23,31,1,06141 
16,18,22,25,31,1,06141 
16,18,22,28,30,1,13002 
16,18,23,24,32,1,14101 
16,18,23,25,31,1,06141 
16,18,23,26,27,1,10142 
16,18,23,28,32,1,16063 
16,18,24,25,30,1,13025 
16,18,24,28,29,1,11083 
16,18,24,28,33,1,08046 
16,18,25,26,29,1,04039 
16,18,25,26,32,1,08023 
16,18,26,30,31,1,10143 
16,18,27,30,32,1,15040 
16,18,27,32,33,1,06007 
16,18,31,32,33,1,18134 
16,19,20,23,25,1,11056 
16,19,20,23,33,1,04061 
16,19,20,24,26,1,13046 
16,19,20,25,28,1,03018 
16,19,20,25,29,1,05020 
16,19,20,29,33,1,20124 
16,19,21,22,24,1,05101 
16,19,21,23,24,1,14051 
16,19,21,24,26,1,10037 
16,19,21,31,32,1,17044 
16,19,22,23,27,1,11127 
16,19,22,23,29,1,11127 
16,19,22,24,25,1,16072 
16,19,22,24,28,1,19082 
16,19,22,25,30,1,18072 
16,19,22,26,27,1,06142 
16,19,22,27,29,1,11127 
16,19,22,28,31,1,06039 
16,19,22,28,32,1,06039 
